Count,Country,State,City,Zip Code,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,CLTV,Service Count,Charge Category,Tenure Group,Avg Monthly Spend,High Value Customer,Family Customer,Long Term Customer,Internet User
1,United States,California,Twain Harte,95383,Male,No,Yes,No,17,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,49.8,836.35,0,5575,4,Medium,Regular,49.19705882352941,1,0,0,1
1,United States,California,Westley,95387,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.95,20.95,0,2285,1,Low,New,20.95,0,0,0,0
1,United States,California,Yosemite National Park,95389,Female,Yes,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,79.3,2570.0,0,5242,4,High,Loyal,80.3125,1,0,1,1
1,United States,California,Santa Rosa,95401,Male,No,Yes,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.5,798.2,0,2446,1,Low,Loyal,19.46829268292683,0,1,1,0
1,United States,California,Santa Rosa,95404,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.15,44.15,0,3103,2,Medium,New,44.15,0,0,0,1
1,United States,California,Santa Rosa,95407,Male,No,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.5,6487.2,0,4271,7,High,Very Loyal,104.63225806451612,0,1,1,1
1,United States,California,Albion,95410,Female,No,No,Yes,17,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),92.7,1556.85,0,2347,6,High,Regular,91.57941176470588,0,0,0,1
1,United States,California,Annapolis,95412,Female,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.25,1988.05,0,5098,2,Low,Very Loyal,27.61180555555556,1,1,1,0
1,United States,California,Boonville,95415,Male,No,Yes,Yes,56,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),96.95,5432.2,0,6484,6,High,Very Loyal,97.00357142857142,1,1,1,1
1,United States,California,Branscomb,95417,Female,No,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.45,147.55,0,2392,1,Low,New,16.394444444444446,0,0,0,0
1,United States,California,Caspar,95420,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.8,8424.9,0,6479,9,High,Very Loyal,117.0125,1,0,1,1
1,United States,California,Cazadero,95421,Male,No,No,No,20,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.2,2203.7,0,2102,8,High,Regular,110.185,0,0,0,1
1,United States,California,Clearlake,95422,Male,No,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,387.4,0,4821,1,Low,Regular,20.389473684210525,1,1,0,0
1,United States,California,Cloverdale,95425,Male,No,No,No,53,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),54.9,3045.75,0,5677,5,Medium,Very Loyal,57.46698113207548,1,0,1,1
1,United States,California,Comptche,95427,Male,No,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.15,130.5,0,5761,1,Low,New,21.75,1,0,0,0
1,United States,California,Covelo,95428,Male,No,Yes,Yes,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,90.35,767.9,0,2993,5,High,New,85.32222222222222,0,1,0,1
1,United States,California,Dos Rios,95429,Female,No,Yes,Yes,8,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,55.75,446.8,0,5681,4,Medium,New,55.85,1,1,0,1
1,United States,California,Duncans Mills,95430,Female,No,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),114.6,8100.25,0,4071,9,High,Very Loyal,114.08802816901408,0,1,1,1
1,United States,California,Forestville,95436,Female,No,Yes,No,71,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),66.8,4689.15,0,4698,7,Medium,Very Loyal,66.0443661971831,1,0,1,1
1,United States,California,Fort Bragg,95437,Male,No,Yes,No,68,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.3,6754.35,0,5757,6,High,Very Loyal,99.32867647058823,1,0,1,1
1,United States,California,Fulton,95439,Male,No,No,No,34,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.35,3540.65,0,5503,7,High,Loyal,104.13676470588236,1,0,1,1
1,United States,California,Geyserville,95441,Male,No,No,No,26,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,85.2,2184.6,0,5156,5,High,Loyal,84.02307692307691,1,0,1,1
1,United States,California,Glenhaven,95443,Male,No,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.95,130.55,0,4097,1,Low,New,18.65,0,0,0,0
1,United States,California,Graton,95444,Female,No,Yes,No,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.8,1540.35,0,5456,2,Medium,Regular,77.0175,1,0,0,1
1,United States,California,Gualala,95445,Female,No,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.15,6411.25,0,4115,7,High,Very Loyal,106.85416666666669,0,0,1,1
1,United States,California,Guerneville,95446,Male,No,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.55,1432.55,0,5809,1,Low,Very Loyal,19.896527777777777,1,1,1,0
1,United States,California,Healdsburg,95448,Female,Yes,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),105.75,7629.85,0,5832,7,High,Very Loyal,105.9701388888889,1,0,1,1
1,United States,California,Hopland,95449,Male,No,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.25,101.9,0,3962,2,Low,New,25.475,0,0,0,0
1,United States,California,Jenner,95450,Male,No,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.75,313.4,0,3677,1,Low,Regular,19.5875,0,1,0,0
1,United States,California,Kelseyville,95451,Female,Yes,Yes,No,62,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.85,6312.9,0,5061,7,High,Very Loyal,101.82096774193548,1,0,1,1
1,United States,California,Kenwood,95452,Female,No,No,No,10,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,60.95,629.55,0,4323,4,Medium,New,62.955,0,0,0,1
1,United States,California,Lakeport,95453,Male,No,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.15,2640.55,0,3031,4,High,Loyal,85.17903225806452,0,0,1,1
1,United States,California,Laytonville,95454,Female,No,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.1,1372.45,0,4241,1,Low,Very Loyal,19.330281690140847,0,0,1,0
1,United States,California,Little River,95456,Male,No,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.8,1212.25,0,4758,1,Low,Very Loyal,20.90086206896552,1,0,1,0
1,United States,California,Lower Lake,95457,Male,No,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.15,6237.05,0,5824,9,High,Very Loyal,89.10071428571429,1,1,1,1
1,United States,California,Lucerne,95458,Female,No,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,90.1,6310.9,0,5054,9,High,Very Loyal,88.88591549295774,1,0,1,1
1,United States,California,Manchester,95459,Male,Yes,No,No,69,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),74.1,5031.0,0,4204,7,High,Very Loyal,72.91304347826087,0,0,1,1
1,United States,California,Middletown,95461,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),118.75,8672.45,0,5475,9,High,Very Loyal,120.45069444444444,1,1,1,1
1,United States,California,Monte Rio,95462,Female,No,Yes,No,26,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),85.9,2196.45,0,4038,4,High,Loyal,84.47884615384615,0,0,1,1
1,United States,California,Navarro,95463,Female,No,Yes,No,33,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),95.0,3008.15,0,4639,6,High,Loyal,91.1560606060606,1,0,1,1
1,United States,California,Nice,95464,Female,No,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,220.8,0,2836,1,Low,New,22.08,0,1,0,0
1,United States,California,Occidental,95465,Female,Yes,No,No,57,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),101.3,5779.6,0,4421,7,High,Very Loyal,101.39649122807018,0,0,1,1
1,United States,California,Philo,95466,Female,No,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.2,222.65,0,2066,1,Low,New,22.265,0,0,0,0
1,United States,California,Point Arena,95468,Female,No,Yes,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.2,914.6,0,3109,2,Low,Loyal,23.451282051282053,0,1,1,0
1,United States,California,Potter Valley,95469,Female,No,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.3,246.3,0,4188,1,Low,New,22.39090909090909,0,0,0,0
1,United States,California,Rio Nido,95471,Female,No,Yes,Yes,68,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),85.3,5560.0,0,4732,8,High,Very Loyal,81.76470588235294,1,1,1,1
1,United States,California,Sebastopol,95472,Male,No,No,No,18,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),89.6,1633.0,0,2269,5,High,Regular,90.72222222222224,0,0,0,1
1,United States,California,Ukiah,95482,Male,No,No,No,18,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,56.25,969.85,0,2277,4,Medium,Regular,53.88055555555556,0,0,0,1
1,United States,California,Upper Lake,95485,Female,No,Yes,Yes,52,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),50.95,2610.65,0,4298,3,Medium,Very Loyal,50.204807692307696,0,1,1,1
1,United States,California,Westport,95488,Male,No,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,115.85,6567.9,0,4937,9,High,Very Loyal,117.28392857142856,1,1,1,1
1,United States,California,Willits,95490,Male,No,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.65,4747.85,0,2183,7,High,Loyal,105.5077777777778,0,0,1,1
1,United States,California,Windsor,95492,Female,No,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,26.1,1759.55,0,6466,2,Low,Very Loyal,26.26194029850746,1,0,1,0
1,United States,California,Witter Springs,95493,Male,No,Yes,No,3,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,35.1,101.1,0,3610,3,Medium,New,33.7,0,0,0,1
1,United States,California,Yorkville,95494,Male,Yes,No,No,65,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.1,6496.15,0,4574,6,High,Very Loyal,99.94076923076922,1,0,1,1
1,United States,California,The Sea Ranch,95497,Male,No,Yes,No,63,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Mailed check,67.25,4234.15,0,6438,6,Medium,Very Loyal,67.20873015873015,1,0,1,1
1,United States,California,Eureka,95501,Female,No,Yes,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.0,300.7,0,5409,2,Low,New,27.33636363636364,1,1,0,0
1,United States,California,Eureka,95503,Male,No,No,Yes,1,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,59.55,59.55,0,5824,4,Medium,New,59.55,1,0,0,1
1,United States,California,Alderpoint,95511,Male,No,No,No,55,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),77.8,4323.35,0,6483,6,High,Very Loyal,78.60636363636364,1,0,1,1
1,United States,California,Blocksburg,95514,Male,No,Yes,Yes,25,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,55.1,1466.1,0,2499,4,Medium,Loyal,58.644,0,1,1,1
1,United States,California,Arcata,95521,Female,No,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.15,1776.45,0,5613,2,Low,Very Loyal,24.672916666666666,1,0,1,0
1,United States,California,Bayside,95524,Female,No,No,Yes,65,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Mailed check,45.25,2933.95,0,5712,4,Medium,Very Loyal,45.13769230769231,1,0,1,1
1,United States,California,Bridgeville,95526,Male,No,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,144.35,0,4954,1,Low,New,20.62142857142857,1,1,0,0
1,United States,California,Burnt Ranch,95527,Female,No,Yes,No,72,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),64.75,4804.75,0,4675,6,Medium,Very Loyal,66.73263888888889,1,0,1,1
1,United States,California,Carlotta,95528,Male,No,Yes,No,21,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),54.6,1125.2,0,5763,3,Medium,Regular,53.58095238095238,1,0,0,1
1,United States,California,Crescent City,95531,Female,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),20.7,39.85,0,2107,1,Low,New,19.925,0,0,0,0
1,United States,California,Ferndale,95536,Male,Yes,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,422.4,0,2757,5,High,New,105.6,0,0,0,1
1,United States,California,Fortuna,95540,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.8,8332.15,0,5130,9,High,Very Loyal,115.72430555555556,1,0,1,1
1,United States,California,Garberville,95542,Female,No,No,No,6,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.45,314.6,0,3672,3,Medium,New,52.43333333333334,0,0,0,1
1,United States,California,Gasquet,95543,Male,No,No,No,52,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),83.8,4331.4,0,6339,4,High,Very Loyal,83.29615384615384,1,0,1,1
1,United States,California,Honeydew,95545,Male,Yes,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.35,6382.0,0,6132,6,High,Very Loyal,92.4927536231884,1,0,1,1
1,United States,California,Hydesville,95547,Female,Yes,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.05,600.15,0,4899,3,High,New,75.01875,1,0,0,1
1,United States,California,Klamath,95548,Female,Yes,No,No,63,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.6,5538.8,0,4438,5,High,Very Loyal,87.91746031746032,0,0,1,1
1,United States,California,Kneeland,95549,Male,No,No,No,60,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),116.6,7049.5,0,5680,9,High,Very Loyal,117.49166666666666,1,0,1,1
1,United States,California,Korbel,95550,Female,No,Yes,No,12,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),54.2,690.5,0,4474,4,Medium,New,57.54166666666666,0,0,0,1
1,United States,California,Loleta,95551,Female,No,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.3,279.3,0,5917,1,Low,Regular,21.484615384615385,1,0,0,0
1,United States,California,Mad River,95552,Male,No,No,No,22,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,65.05,1427.55,0,4709,6,Medium,Regular,64.88863636363637,1,0,0,1
1,United States,California,Orick,95555,Female,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.05,1709.15,0,4755,2,Low,Very Loyal,23.73819444444445,1,1,1,0
1,United States,California,Orleans,95556,Female,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.75,53.15,0,5355,1,Low,New,26.575,1,0,0,0
1,United States,California,Petrolia,95558,Female,No,Yes,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.15,777.35,0,3556,1,Low,Loyal,19.43375,0,1,1,0
1,United States,California,Phillipsville,95559,Male,No,Yes,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.0,860.85,0,3743,1,Low,Loyal,19.56477272727273,0,1,1,0
1,United States,California,Redway,95560,Male,Yes,Yes,No,71,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),71.0,5012.1,0,5247,6,High,Very Loyal,70.59295774647887,1,0,1,1
1,United States,California,Salyer,95563,Male,Yes,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.6,2404.1,0,4030,5,High,Loyal,92.4653846153846,0,0,1,1
1,United States,California,Scotia,95565,Female,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.4,24.4,0,5092,1,Low,New,24.4,1,0,0,1
1,United States,California,Somes Bar,95568,Male,No,No,No,3,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,65.25,209.9,0,2562,5,Medium,New,69.96666666666667,0,0,0,1
1,United States,California,Redcrest,95569,Male,No,No,No,13,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.55,610.75,0,5530,3,Medium,Regular,46.98076923076923,1,0,0,1
1,United States,California,Weott,95571,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.7,70.7,0,4056,2,High,New,70.7,0,0,0,1
1,United States,California,Willow Creek,95573,Male,No,Yes,Yes,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.25,155.35,0,2776,2,Medium,New,38.8375,0,1,0,1
1,United States,California,Leggett,95585,Male,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,144.0,0,2980,2,High,New,72.0,0,0,0,1
